NAICS_Code,NAICS_Sector,Name,Address,City,Zipcode,Business
4571,Retail Trade,Biddle Road Chevron,Biddle Rd,Medford,97504,Service Stations-Gasoline & Oil
4571,Retail Trade,Bimor,Antioch Rd,White City,97503,Service Stations-Gasoline & Oil
4571,Retail Trade,Butte Falls Svc Station,Broad St,Butte Falls,97522,Service Stations-Gasoline & Oil
4571,Retail Trade,Central Point Chevron,E Pine St,Central Point,97502,Service Stations-Gasoline & Oil
4571,Retail Trade,Central Point Chevron,E Pine St,Central Point,97502,Service Stations-Gasoline & Oil
4571,Retail Trade,Chevron,Crater Lake Hwy,Central Point,97502,Service Stations-Gasoline & Oil
4571,Retail Trade,Chevron Mini Mart,Highway 62,Shady Cove,97539,Service Stations-Gasoline & Oil
4571,Retail Trade,Chevron Minimart,Pine St,Rogue River,97537,Service Stations-Gasoline & Oil
4571,Retail Trade,Dar' USA Inc Family Mart,Rossanley Dr,Medford,97501,Service Stations-Gasoline & Oil
4571,Retail Trade,Exxonmobil,N Phoenix Rd,Medford,97504,Service Stations-Gasoline & Oil
4571,Retail Trade,Jackson County Motor Pool,Antelope Rd,White City,97503,Alternative Fuels
4571,Retail Trade,Leathers Fuels,Table Rock Rd,Central Point,97502,Truck Stops & Plazas
4571,Retail Trade,Mobil,N Riverside Ave,Medford,97501,Service Stations-Gasoline & Oil
4571,Retail Trade,Mobil,Siskiyou Blvd,Ashland,97520,Service Stations-Gasoline & Oil
4571,Retail Trade,Mobil,Hwy 66 Ashland Blvd,Ashland,97520,Service Stations-Gasoline & Oil
4571,Retail Trade,Petro Stopping Ctr,Fern Valley Rd # P,Phoenix,97535,Truck Stops & Plazas
4571,Retail Trade,Pilot Travel Ctr,E Pine St,Central Point,97502,Truck Stops & Plazas
4571,Retail Trade,Prospect Stone Station,Mill Creek Dr,Prospect,97536,Service Stations-Gasoline & Oil
4571,Retail Trade,Safeway Fuel Station,Medford Ctr,Medford,97504,Service Stations-Gasoline & Oil
4571,Retail Trade,Shell,Center Dr,Medford,97501,Service Stations-Gasoline & Oil
4571,Retail Trade,Shell,Crater Lake Ave,Medford,97504,Service Stations-Gasoline & Oil
4571,Retail Trade,Shell,E Pine St,Central Point,97502,Service Stations-Gasoline & Oil
4571,Retail Trade,Shell,S Riverside Ave,Medford,97501,Service Stations-Gasoline & Oil
4571,Retail Trade,Spirit Gas Station,Court St,Medford,97501,Service Stations-Gasoline & Oil
4571,Retail Trade,Stewart Chevron,W Stewart Ave,Medford,97501,Service Stations-Gasoline & Oil
4571,Retail Trade,TEC Equipment,E Vilas Rd,Central Point,97502,Diesel Exhaust Fluid
4571,Retail Trade,Upper Rogue 76,Highway 62,Shady Cove,97539,Service Stations-Gasoline & Oil
4571,Retail Trade,VALLEY VIEW 76,S Valley View Rd,Ashland,97520,Service Stations-Gasoline & Oil
4571,Retail Trade,White City Chevron,Highway 62,White City,97503,Service Stations-Gasoline & Oil
4571,Retail Trade,Witham Truck Ctr,,Medford,97504,Service Stations-Gasoline & Oil
4572,Retail Trade,Amerigas Cylinder Propane Rfll,E Main St,Rogue River,97537,Gas-Propane-Refilling Stations
4572,Retail Trade,Amerigas Cylinder Propane Rfll,Fern Valley Rd,Phoenix,97535,Gas-Propane-Refilling Stations
4572,Retail Trade,Amerigas Cylinder Propane Rfll,E Pine St,Central Point,97502,Gas-Propane-Refilling Stations
4572,Retail Trade,Amerigas Cylinder Propane Rfll,Crater Lake Hwy,White City,97503,Gas-Propane-Refilling Stations
4572,Retail Trade,Amerigas Cylinder Propane Rfll,Antioch Rd,White City,97503,Gas-Propane-Refilling Stations
4572,Retail Trade,Amerigas Cylinder Propane Rfll,Crater Lake Hwy,White City,97503,Gas-Propane-Refilling Stations
4572,Retail Trade,Ferrellgas,Crater Lake Hwy,Central Point,97502,Propane (lp) Gas
4572,Retail Trade,North Western Fuels N Fire,,Eagle Point,97524,Firewood
4572,Retail Trade,Suburban Propane,Joseph St,Medford,97501,Propane (lp) Gas
4581,Retail Trade,Aeropostale,N Riverside Ave # 1037,Medford,97501,Clothing-Retail
4581,Retail Trade,American Eagle Store,N Riverside Ave # 1039,Medford,97501,Clothing-Retail
4581,Retail Trade,Angelina's Angelic Treasures,Peace Ln,Central Point,97502,Costume Jewelry
4581,Retail Trade,Bare Beauty + Boutique LLC,E Pine St # 103,Central Point,97502,Boutique Items-Retail
4581,Retail Trade,Bloom Skin Boutique,N Bartlett St,Medford,97501,Boutique Items-Retail
4581,Retail Trade,Blue 7 Apparel,E Main St,Medford,97501,Apparel & Garments-Retail
4581,Retail Trade,Blush Boutique LLC,S 5th St,Central Point,97502,Boutique Items-Retail
4581,Retail Trade,Boutique By Urban Minx,N Riverside Ave # 2120,Medford,97501,Boutique Items-Retail
4581,Retail Trade,Brent Black Panama Hats,Center Dr # B-448,Medford,97501,Caps & Hats-Retail
4581,Retail Trade,Buckle,N Riverside Ave # 2101,Medford,97501,Clothing-Retail
4581,Retail Trade,Carhartt,Rossanley Dr # 101,Medford,97501,Work Clothing-Retail
4581,Retail Trade,Claire's,N Riverside Ave # 1106,Medford,97501,Accessories-Fashion
4581,Retail Trade,Classica Collection,Payne Rd,Medford,97504,Women's Apparel-Retail
4581,Retail Trade,Clipart of Lic,Upper Applegate Rd,Applegate,97530,Women's Apparel-Retail
4581,Retail Trade,Cotton Broker,S Oregon St,Jacksonville,97530,Women's Apparel-Retail
4581,Retail Trade,Country Leather,Northridge Ter # 4,Medford,97501,Leather Clothing-Retail
4581,Retail Trade,Drip Squad Studio,E Main St,Medford,97501,Clothing-Retail
4581,Retail Trade,Earth Friendly Kids,Ashland St # 1,Ashland,97520,Maternity Apparel & Supports
4581,Retail Trade,Epris,N Riverside Ave # 1007,Medford,97501,Women's Apparel-Retail
4581,Retail Trade,Forte,E Vilas Rd # 102,Central Point,97502,Apparel & Garments-Retail
4581,Retail Trade,Just Sports,N Riverside Ave # 2033,Medford,97501,Sportswear-Retail
4581,Retail Trade,Kixx,E Main St # C,Ashland,97520,Women's Apparel-Retail
4581,Retail Trade,La Boheme,W California St,Jacksonville,97530,Women's Apparel-Retail
4581,Retail Trade,La Estrella,Main St,Phoenix,97535,Men's Clothing & Furnishings-Retail
4581,Retail Trade,Massif Mountain Gear Co LLC,Oak St,Ashland,97520,Sportswear-Retail
4581,Retail Trade,Maurices,N Riverside Ave # 1013,Medford,97501,Clothing-Retail
4581,Retail Trade,Men's Wearhouse,Biddle Rd,Medford,97504,Men's Clothing & Furnishings-Retail
4581,Retail Trade,Mile-Hi,Ashland St,Ashland,97520,Men's Clothing & Furnishings-Retail
4581,Retail Trade,Mountain Provisions,N Main St,Ashland,97520,Sportswear-Retail
4581,Retail Trade,My Little Peanut LLC,N Riverside Ave,Medford,97501,Baby Accessories
4581,Retail Trade,Novedades La Mexicana,W Main St,Medford,97501,Bridal Shops
4581,Retail Trade,Old Navy,Crater Lake Hwy,Medford,97504,Clothing-Retail
4581,Retail Trade,One World,N Riverside Ave # 2025,Medford,97501,Women's Apparel-Retail
4581,Retail Trade,Oregon Cowgirl LLC,N 5th St,Jacksonville,97530,Western Apparel & Accessories
4581,Retail Trade,Oshkosh B'Gosh,Rossanley Dr # Suitek-2,Medford,97501,Childrens & Infants Wear-Retail
4581,Retail Trade,Outbank In the Temple of Venus,E Main St,Ashland,97520,Boutique Items-Retail
4581,Retail Trade,Pacific Crest Council Scouting,Hanley Rd,Central Point,97502,Scout Supplies
4581,Retail Trade,Pacsun,N Riverside Ave # 2091,Medford,97501,Clothing-Retail
4581,Retail Trade,PAPAYA! Living,N Main St,Ashland,97520,Boutique Items-Retail
4581,Retail Trade,Pearl & Penna Bridal Boutique,E Pine St,Central Point,97502,Bridal Shops
4581,Retail Trade,Pearl & Penna Bridal Btq LLC,White Oak Ave,Central Point,97502,Bridal Shops
4581,Retail Trade,Pendleton,N Riverside Ave # 3000,Medford,97501,Women's Apparel-Retail
4581,Retail Trade,Precious Pearl Boutique,N Riverside Ave,Medford,97501,Boutique Items-Retail
4581,Retail Trade,Pro Image Sports,N Riverside Ave,Medford,97501,Sportswear-Retail
4581,Retail Trade,Prostyles Salons,Delta Waters Rd # 103,Medford,97504,Hair Goods & Supplies-Retail
4581,Retail Trade,Provisions Clothing LLC,N Riverside Ave # 2143,Medford,97501,Clothing-Retail
4581,Retail Trade,Rawca,W Stewart Ave,Medford,97501,Clothing-Retail
4581,Retail Trade,Red Door Boutique,N Pacific Hwy # B,Medford,97501,Boutique Items-Retail
4581,Retail Trade,Reybear Clothing LLC,School House Rd,Talent,97540,Clothing-Retail
4581,Retail Trade,Rogue Wear,N Bartlett St,Medford,97501,Clothing-Retail
4581,Retail Trade,Rue21,N Riverside Ave # 1043,Medford,97501,Clothing-Retail
4581,Retail Trade,Runway Fashion Exchange,Poplar Dr,Medford,97504,Clothing-Retail
4581,Retail Trade,Shirley's Fashion Boutique,N Phoenix Rd # I,Phoenix,97535,Bridal Shops
4581,Retail Trade,Siskiyou Buckle Co,Benson Way,Ashland,97520,Clothing-Retail
4581,Retail Trade,Sixonenine Clothing,N Riverside Ave,Medford,97501,Clothing-Retail
4581,Retail Trade,Sunday Afternoons Inc,Glen Echo Way,Central Point,97502,Clothing-Retail
4581,Retail Trade,Sunday Afternoons Inc,E Main St,Ashland,97520,Clothing-Retail
4581,Retail Trade,Super Nova Store,W Stewart Ave # 5,Medford,97501,Boutique Items-Retail
4581,Retail Trade,Thread Hysteria,N Main St,Ashland,97520,Women's Apparel-Retail
4581,Retail Trade,Torrid,N Riverside Ave # 1017,Medford,97501,Women's Apparel-Retail
4581,Retail Trade,Victoria's Secret & PINK,N Riverside Ave # 1074,Medford,97501,Women's Apparel-Retail
4581,Retail Trade,Volamos Boutique,E Pine St # B,Central Point,97502,Boutique Items-Retail
4581,Retail Trade,VS Custom Hats,E Pine St,Central Point,97502,Clothing-Retail
4581,Retail Trade,Wigs By Design,,Central Point,97502,Costumes-Masquerade & Theatrical
4581,Retail Trade,Yala Design Inc,Clover Ln,Ashland,97520,Apparel & Garments-Retail
4581,Retail Trade,Zumiez,N Riverside Ave # 1033,Medford,97501,Sportswear-Retail
4582,Retail Trade,Birkenstock Footwear,Center Dr # D,Medford,97501,Shoes-Retail
4582,Retail Trade,Boot Barn,Biddle Rd,Medford,97504,Boots
4582,Retail Trade,Earthly Goods,E Main St,Ashland,97520,Shoes-Retail
4582,Retail Trade,Famous Footwear,N Riverside Ave # 2022,Medford,97501,Shoes-Retail
4582,Retail Trade,Hot Shoe Pix,Milligan Way # 100,Medford,97504,Shoes-Retail
4582,Retail Trade,Jacksonville Co,W California St,Jacksonville,97530,Shoes-Retail
4582,Retail Trade,Journeys,N Riverside Ave # 2059,Medford,97501,Shoes-Retail
4582,Retail Trade,Lithia Park Shoes,E Main St,Ashland,97520,Shoes-Retail
4582,Retail Trade,Paradise Footwear,E Barnett Rd # A,Medford,97504,Shoes-Retail
4582,Retail Trade,Rogue Valley Runners LLC,E Main St,Ashland,97520,Shoes-Retail
4582,Retail Trade,Shoe Dept Encore,N Riverside Ave # 1158,Medford,97501,Shoes-Retail
4583,Retail Trade,Art Fx,E Main St,Ashland,97520,Jewelers-Retail
4583,Retail Trade,Crown Jewel,W California St,Jacksonville,97530,Jewelers-Retail
4583,Retail Trade,Father & Son Jewelry,E Jackson St # 1,Medford,97501,Jewelers-Retail
4583,Retail Trade,Fibrenew Rogue Valley,,Central Point,97502,Leather Goods-Dealers
4583,Retail Trade,Gem Source Inc,N Riverside Ave,Medford,97501,Jewelry Custom Made
4583,Retail Trade,Gold & Gems Fine Jewelry,N Main St,Ashland,97520,Jewelers-Retail
4583,Retail Trade,Goldsmiths,Crater Lake Ave,Medford,97504,Jewelers-Retail
4583,Retail Trade,I & I,N Riverside Ave # 1061,Medford,97501,Jewelers-Retail
4583,Retail Trade,J Austin & Co,Ashland St,Ashland,97520,Jewelers-Retail
4583,Retail Trade,Jazmeen Jewelry,W Main St,Medford,97501,Jewelers-Retail
4583,Retail Trade,Kay Jewelers,N Riverside Ave # 1051,Medford,97501,Jewelers-Retail
4583,Retail Trade,Kay Kay Tech Inc,Highgate St # 4,Medford,97501,Jewelry Custom Made
4583,Retail Trade,Magic Man Costume & Fun Shop,Biddle Rd,Medford,97504,Jewelers-Retail
4583,Retail Trade,Pajewel Box,E Main St,Ashland,97520,Jewelers-Retail
4583,Retail Trade,Ravenswood Leather,Crater Lake Ave,Central Point,97502,Leather Goods-Dealers
4583,Retail Trade,Ravenswood Leather,Highway 62,Eagle Point,97524,Leather Goods-Dealers
4583,Retail Trade,Rogue Gold,E 10th St,Medford,97501,Gold Silver & Platinum-Dealers
4583,Retail Trade,Silver Lining Jewelers,W California St,Jacksonville,97530,Jewelers-Retail
4583,Retail Trade,Southern Oregon Gold & Silver,Biddle Rd # B,Medford,97504,Gold Silver & Platinum-Dealers
4583,Retail Trade,Strellmans,Parsons Dr,Medford,97501,Jewelers-Retail
4583,Retail Trade,Timekeeper Clockworks,St Francis Dr,Medford,97504,Clocks-Dealers
4591,Retail Trade,A & B Traders,Stearns Way,Medford,97501,Guns & Gunsmiths
4591,Retail Trade,Action Ride Tack Inc,E Barnett Rd # 104,Medford,97501,Sporting Goods-Retail
4591,Retail Trade,Action Rider Tack,Crater Lake Ave # 101A,Medford,97504,Tack
4591,Retail Trade,Adventure Bicycles LLC,Biddle Rd # 102,Medford,97504,Bicycles-Dealers
4591,Retail Trade,Al's Cycle & Hobby,N Central Ave,Medford,97501,Bicycles-Dealers
4591,Retail Trade,Americas Hemp Source LLC,W 8th St,Medford,97501,Hemp Products
4591,Retail Trade,Army Navy Marine Store,Crater Lake Ave,Central Point,97502,Sporting Goods-Retail
4591,Retail Trade,Arne Mason Fishing Tackle,Wimer St,Ashland,97520,Fishing Tackle-Dealers
4591,Retail Trade,Artist Attic/Scrappycraft,N Main St,Phoenix,97535,Craft Supplies
4591,Retail Trade,Ashland Cycle Sport,Oak St,Ashland,97520,Bicycles-Dealers
4591,Retail Trade,Ashland Fly Shop,E Main St,Ashland,97520,Fishing Tackle-Dealers
4591,Retail Trade,Astral Games,S Central Ave # 110,Medford,97501,Games & Game Supplies
4591,Retail Trade,Bear Creek Bicycle,Highway 99 N,Ashland,97520,Bicycles-Dealers
4591,Retail Trade,Bellwood Violin,E Hersey St # 11,Ashland,97520,Musical Instruments-Dealers
4591,Retail Trade,Bernay's Long Arm Quilting,Tara Cir,Central Point,97502,Craft Supplies
4591,Retail Trade,Bernay's Longarm-Quilting,Chapparel St,Jacksonville,97530,Quilting
4591,Retail Trade,Bernay's Longarm-Quilting,Chapparel St,Central Point,97502,Quilting
4591,Retail Trade,Beulah Fly Rods,Reddy Ave,Medford,97504,Fishing Bait
4591,Retail Trade,Big 5 Sporting Goods,E Stewart Ave,Medford,97501,Sporting Goods-Retail
4591,Retail Trade,Bike Guy,Hopkins Rd,Central Point,97502,Bicycles-Dealers
4591,Retail Trade,Bolga Basket Intl,Stowe Ave # 102,Medford,97501,Baskets
4591,Retail Trade,Burk's Custom Awnings,Crater Lake Ave,Central Point,97502,Tents-Retail
4591,Retail Trade,Cascade Athletic Supply,Biddle Rd,Medford,97504,Sporting Goods-Retail
4591,Retail Trade,Cascade Crest Tools,Table Rock Rd,Central Point,97502,Fishing Tackle-Dealers
4591,Retail Trade,Champs Sports,N Riverside Ave,Medford,97501,Sporting Goods-Retail
4591,Retail Trade,Colin Kyo Bagpipes,Valley View Dr,Medford,97504,Musical Instruments-Dealers
4591,Retail Trade,Country Quilts Inc,E California St,Jacksonville,97530,Craft Supplies
4591,Retail Trade,Cycle Analysis,N 5th St,Jacksonville,97530,Bicycles-Dealers
4591,Retail Trade,Cycle Sport,N Phoenix Rd # 100,Medford,97504,Bicycles-Dealers
4591,Retail Trade,Dewclaw Archery Supplies,E Justice Rd,Medford,97502,Archery Equipment & Supplies
4591,Retail Trade,DICK'S Sporting Goods,Rossanley Dr # A,Medford,97501,Sporting Goods-Retail
4591,Retail Trade,Discover With Dr Cool,Morton St,Ashland,97520,Toys-Retail
4591,Retail Trade,Dodero Studio Ceramics,S Oregon St,Jacksonville,97530,Ceramic Equipment & Supplies
4591,Retail Trade,Exercise Equipment of OR LLC,Cypress Dr,Central Point,97502,Sporting Goods-Retail
4591,Retail Trade,Exercise Equipment of Oregon,Cypress Dr,Central Point,97502,Exercise Equipment-Retail
4591,Retail Trade,Fasturn LLC,S Stage Rd,Medford,97501,Fabric Shops
4591,Retail Trade,Fat Chance Bicycles,Court St,Medford,97501,Bicycles-Dealers
4591,Retail Trade,Fitness Equipment Super Store,N Phoenix Rd,Medford,97504,Exercise Equipment-Retail
4591,Retail Trade,Flywheel Bicycle Solutions,S Pacific Hwy,Talent,97540,Bicycles-Dealers
4591,Retail Trade,Focus Hemp Co,W Dutton Rd,Eagle Point,97524,Hemp Products
4591,Retail Trade,Funagain Games of Ashland,Placer Run,Ashland,97520,Games & Game Supplies
4591,Retail Trade,Game Stop,Delta Waters Rd # 104,Medford,97504,Games & Game Supplies
4591,Retail Trade,Game Stop,N Riverside Ave # 2111,Medford,97501,Games & Game Supplies
4591,Retail Trade,Get N Gear,A St,Ashland,97520,Sporting Goods-Retail
4591,Retail Trade,Good Guys Guns,Crater Lake Ave,Medford,97504,Guns & Gunsmiths
4591,Retail Trade,Grandma Mitchell's Blanket Co,Dark Hollow Rd,Medford,97501,Quilting
4591,Retail Trade,Guitar Center,Crater Lake Hwy,Medford,97504,Musical Instruments-Dealers
4591,Retail Trade,Hang UPS Co,Tolman Creek Rd,Ashland,97520,Quilting Materials & Supplies
4591,Retail Trade,Hemp Axis LLC,Colver Rd,Talent,97540,Hemp Products
4591,Retail Trade,Hemp Eco Systems USA LLC,Gold Ter,Jacksonville,97530,Hemp Products
4591,Retail Trade,Hempcamp Inc,Crater Lake Hwy,Central Point,97502,Hemp Products
4591,Retail Trade,Hill Violin Shop,5th St,Phoenix,97535,Musical Instruments-Dealers
4591,Retail Trade,Hilltop Music Shop,Phoenix Hills Dr # J,Phoenix,97535,Musical Instruments-Dealers
4591,Retail Trade,Hired Gun Svc LLC,N Obenchain Rd,Eagle Point,97524,Guns & Gunsmiths
4591,Retail Trade,Hobby Lobby,Crater Lake Hwy,Medford,97504,Craft Supplies
4591,Retail Trade,Hybrid Hemp Genetics,E Main St,Ashland,97520,Hemp Products
4591,Retail Trade,Indigo Creek Outfitters,N Phoenix Rd # K,Phoenix,97535,Outfitters
4591,Retail Trade,Jack's Board House,Highland Dr,Medford,97504,Skateboards & Equipment
4591,Retail Trade,Jackson County Hemp LLC,E Pine St,Central Point,97502,Hemp Products
4591,Retail Trade,Jen's Handmade Crafts,E Barnett Rd # E418,Medford,97504,Crafts
4591,Retail Trade,John's Guitar's,Coleman Creek Rd,Medford,97501,Guitars
4591,Retail Trade,Jones Bikes,Sunny St,Talent,97540,Bicycles-Dealers
4591,Retail Trade,Kingpin Bowling Inc,S Pacific Hwy,Medford,97501,Bowling Apparel & Accessories
4591,Retail Trade,Lifted Hemp Co,E Justice Rd,Central Point,97502,Hemp Products
4591,Retail Trade,M Y Guns,Rogue River Pkwy,Talent,97540,Guns & Gunsmiths
4591,Retail Trade,Michaels,Crater Lake Hwy,Medford,97504,Craft Supplies
4591,Retail Trade,Mission Stamp & Supply Co,Highway 66,Ashland,97520,Hobby & Model Constr Supplies-Retail
4591,Retail Trade,Northwest Nature Shop,Oak St,Ashland,97520,Toys-Retail
4591,Retail Trade,Oregon Hemp Depot,Crater Lake Hwy,Central Point,97502,Hemp Products
4591,Retail Trade,Pacific Rack Outfitters,S Pacific Hwy # C,Talent,97540,Outfitters
4591,Retail Trade,Piano Studios & Showcase,Biddle Rd # F,Medford,97504,Pianos
4591,Retail Trade,Piccadilly Cycles,A St,Ashland,97520,Bicycles-Dealers
4591,Retail Trade,Primo Upholstery,E Viales Rd # C1,Central Point,97502,Upholstery Fabrics-Retail
4591,Retail Trade,Quality Hemp Processing LLC,W Dutton Rd # 1,Eagle Point,97524,Hemp Products
4591,Retail Trade,R & R Gunworks,Ingalls Dr,White City,97503,Guns & Gunsmiths
4591,Retail Trade,RB Meiser Fly Rods,Honor Dr,Medford,97504,Fishing Tackle-Dealers
4591,Retail Trade,RB Meiser Fly Rods LLC,Industry Dr # 102,Central Point,97502,Sporting Goods-Retail
4591,Retail Trade,REI,Rossanley Dr,Medford,97501,Sporting Goods-Retail
4591,Retail Trade,Rink-Southern Oregon Ice,Center Dr,Medford,97501,Sporting Goods-Retail
4591,Retail Trade,Roam Ceramics LLC,E Main St,Ashland,97520,Ceramic Equipment & Supplies
4591,Retail Trade,Rogue Hemp Solutions,Avenue C,White City,97503,Hemp Products
4591,Retail Trade,Rogue River Sporting Goods,E Main St,Rogue River,97537,Sporting Goods-Retail
4591,Retail Trade,Rogue Roots Hemp Co,Sage Rd,Medford,97501,Hemp Products
4591,Retail Trade,Rogue Ski Shop,E Jackson St,Medford,97501,Sporting Goods-Retail
4591,Retail Trade,Rogue Tone Hound,,Rogue River,97537,Guitars
4591,Retail Trade,Rogue Valley Anglers,N Bartlett St,Medford,97501,Fishing Tackle-Dealers
4591,Retail Trade,Siskiyou Cyclery Inc,Siskiyou Blvd,Ashland,97520,Bicycles-Dealers
4591,Retail Trade,Soccer Post of Medford,Biddle Rd,Medford,97504,Sporting Goods-Retail
4591,Retail Trade,Southern Oregon Archery LLC,E Pine St,Central Point,97502,Sporting Goods-Retail
